Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:1jzIJcHCXneHw7ojC6LXiF,e98f72b9f9f84c2caa5021514fc7922e,2022-06-07T04:48:57Z,0,liked the song but didn't feel the video did enough,af63fbf800894392bb06a31216780713
spotify:track:2dxjKgT0li4qBI3QwuN9Ih,e98f72b9f9f84c2caa5021514fc7922e,2022-06-07T04:48:57Z,1,,af63fbf800894392bb06a31216780713
spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,e98f72b9f9f84c2caa5021514fc7922e,2022-06-07T04:48:57Z,0,classic song but the video doesn't really put in the same legwork imo,af63fbf800894392bb06a31216780713
spotify:track:3mPJHVpCvzykoxmWnYdnFq,e98f72b9f9f84c2caa5021514fc7922e,2022-06-07T04:48:57Z,0,this is cool but more of a video with music than a music video somehow,af63fbf800894392bb06a31216780713
spotify:track:3Q7Fhds0twd9SAHrcGTwYL,e98f72b9f9f84c2caa5021514fc7922e,2022-06-07T04:48:57Z,1,,af63fbf800894392bb06a31216780713
spotify:track:42tFTth2jcF7iSo0RBjfJF,e98f72b9f9f84c2caa5021514fc7922e,2022-06-07T04:48:57Z,6,this was fun! idk why we tried to sacrifice the pizza guy but we had fun doing it and that's so important.,af63fbf800894392bb06a31216780713
spotify:track:4cOdK2wGLETKBW3PvgPWqT,e98f72b9f9f84c2caa5021514fc7922e,2022-06-07T04:48:57Z,2,"torn on whether this is a good video or just a well-loved and nostalgic meme, but i do sincerely like it",af63fbf800894392bb06a31216780713
spotify:track:4RVwu0g32PAqgUiJoXsdF8,e98f72b9f9f84c2caa5021514fc7922e,2022-06-07T04:48:57Z,1,,af63fbf800894392bb06a31216780713
spotify:track:5gW5dSy3vXJxgzma4rQuzH,e98f72b9f9f84c2caa5021514fc7922e,2022-06-07T04:48:57Z,5,if you didn't give this song points you're biphobic,af63fbf800894392bb06a31216780713
spotify:track:5R9a4t5t5O0IsznsrKPVro,e98f72b9f9f84c2caa5021514fc7922e,2022-06-07T04:48:57Z,3,,af63fbf800894392bb06a31216780713
spotify:track:67awxiNHNyjMXhVgsHuIrs,e98f72b9f9f84c2caa5021514fc7922e,2022-06-07T04:48:57Z,2,,af63fbf800894392bb06a31216780713
spotify:track:6g0Orsxv6glTJCt4cHsRsQ,e98f72b9f9f84c2caa5021514fc7922e,2022-06-07T04:48:57Z,6,also thought of submitting this. love to see it. ,af63fbf800894392bb06a31216780713
spotify:track:6naxalmIoLFWR0siv8dnQQ,e98f72b9f9f84c2caa5021514fc7922e,2022-06-07T04:48:57Z,1,,af63fbf800894392bb06a31216780713
spotify:track:08kB9HSfrcIi83rymwgjMz,6a2c01841df8486ba32b13b9a154a5d5,2022-06-07T10:50:38Z,4,,af63fbf800894392bb06a31216780713
spotify:track:0fgSfUAnuJzzB8l8MdgRZg,6a2c01841df8486ba32b13b9a154a5d5,2022-06-07T10:50:38Z,2,,af63fbf800894392bb06a31216780713
spotify:track:0GegHVxeozw3rdjte45Bfx,6a2c01841df8486ba32b13b9a154a5d5,2022-06-07T10:50:38Z,1,,af63fbf800894392bb06a31216780713
spotify:track:1jzIJcHCXneHw7ojC6LXiF,6a2c01841df8486ba32b13b9a154a5d5,2022-06-07T10:50:38Z,2,,af63fbf800894392bb06a31216780713
spotify:track:1P17dC1amhFzptugyAO7Il,6a2c01841df8486ba32b13b9a154a5d5,2022-06-07T10:50:38Z,4,,af63fbf800894392bb06a31216780713
spotify:track:1SqyIN1eov3llhQWxtOect,6a2c01841df8486ba32b13b9a154a5d5,2022-06-07T10:50:38Z,2,,af63fbf800894392bb06a31216780713
spotify:track:2dxjKgT0li4qBI3QwuN9Ih,6a2c01841df8486ba32b13b9a154a5d5,2022-06-07T10:50:38Z,4,,af63fbf800894392bb06a31216780713
spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,6a2c01841df8486ba32b13b9a154a5d5,2022-06-07T10:50:38Z,2,,af63fbf800894392bb06a31216780713
spotify:track:38Ngied9rBORlAbLYNCl4k,6a2c01841df8486ba32b13b9a154a5d5,2022-06-07T10:50:38Z,5,,af63fbf800894392bb06a31216780713
spotify:track:3TGRqZ0a2l1LRblBkJoaDx,6a2c01841df8486ba32b13b9a154a5d5,2022-06-07T10:50:38Z,2,,af63fbf800894392bb06a31216780713
spotify:track:4TCL0qqKyqsMZml0G3M9IM,6a2c01841df8486ba32b13b9a154a5d5,2022-06-07T10:50:38Z,4,,af63fbf800894392bb06a31216780713
spotify:track:5R9a4t5t5O0IsznsrKPVro,6a2c01841df8486ba32b13b9a154a5d5,2022-06-07T10:50:38Z,2,,af63fbf800894392bb06a31216780713
spotify:track:67awxiNHNyjMXhVgsHuIrs,6a2c01841df8486ba32b13b9a154a5d5,2022-06-07T10:50:38Z,1,,af63fbf800894392bb06a31216780713
spotify:track:6g0Orsxv6glTJCt4cHsRsQ,6a2c01841df8486ba32b13b9a154a5d5,2022-06-07T10:50:38Z,4,,af63fbf800894392bb06a31216780713
spotify:track:6Ju28M6P8Y8sLjBgWjyUUD,6a2c01841df8486ba32b13b9a154a5d5,2022-06-07T10:50:38Z,1,,af63fbf800894392bb06a31216780713
spotify:track:08kB9HSfrcIi83rymwgjMz,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-06-07T15:22:21Z,2,just a stupid good video haha i was literally smiling at my computer by the end of it,af63fbf800894392bb06a31216780713
spotify:track:0EHcj6kt1l6i3fdd1hc0XQ,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-06-07T15:22:21Z,2,UGH I LOVE THEIR CONCEPTS,af63fbf800894392bb06a31216780713
spotify:track:0fgSfUAnuJzzB8l8MdgRZg,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-06-07T15:22:21Z,1,this was full on acting dang 👀,af63fbf800894392bb06a31216780713
spotify:track:0GegHVxeozw3rdjte45Bfx,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-06-07T15:22:21Z,0,i’d never seen this video before! ,af63fbf800894392bb06a31216780713
spotify:track:0Puj4YlTm6xNzDDADXHMI9,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-06-07T15:22:21Z,2,very beastie boys. very good. ,af63fbf800894392bb06a31216780713
spotify:track:0WhuSaTm81yvThgBe2Qgn7,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-06-07T15:22:21Z,2,immaculate vibes and aesthetic. ,af63fbf800894392bb06a31216780713
spotify:track:0wZuFLzQhVAJU9JSmdixTE,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-06-07T15:22:21Z,1,v fun,af63fbf800894392bb06a31216780713
spotify:track:0yyGPysKQydf4hWluXRD6O,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-06-07T15:22:21Z,0,"i am about to get cancelled typing this on the first day of pride month but i hated this 😅 i didn’t like the song, i didn’t like the look of the video, ke$ha is INCREDIBLY awkward on camera … i’m so sorry this one just didn’t do it for me. ",af63fbf800894392bb06a31216780713
spotify:track:1E5NBV9A2q5muqAF2dzBW6,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-06-07T15:22:21Z,2,NO POINTS FOR MAKING ME CRY 😭 ,af63fbf800894392bb06a31216780713
spotify:track:1fdlTXD7obDyqOpx96BEL9,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-06-07T15:22:21Z,0,i liked the song better than i liked the video 🤔,af63fbf800894392bb06a31216780713
spotify:track:1jzIJcHCXneHw7ojC6LXiF,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-06-07T15:22:21Z,0,i enjoyed this concept,af63fbf800894392bb06a31216780713
spotify:track:1P17dC1amhFzptugyAO7Il,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-06-07T15:22:21Z,0,"this is one of the only songs from her i can tolerate and this video may have just ruined it for me. 😂 the track highlights her SUBpar vocals, but it arguably slaps so i kinda vibed with it. but the whole video is everything i don’t like about her. and she’s so wildly uncomfortable to watch on camera, especially when she tries to dance. 🤮🤮🤮 hate hate hate i’m sorry hassan probably SORRY SORRY ugh SORRY",af63fbf800894392bb06a31216780713
spotify:track:1SqyIN1eov3llhQWxtOect,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-06-07T15:22:21Z,2,i am sad 😢 i truly love his voice on this,af63fbf800894392bb06a31216780713
spotify:track:2dxjKgT0li4qBI3QwuN9Ih,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-06-07T15:22:21Z,0,just not a ye fan,af63fbf800894392bb06a31216780713
spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-06-07T15:22:21Z,2,extremely good match of song and video. vibes are right on. ,af63fbf800894392bb06a31216780713
spotify:track:38Ngied9rBORlAbLYNCl4k,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-06-07T15:22:21Z,2,it’s so comforting being reminded that david byrne has always been this weird. 😂 ,af63fbf800894392bb06a31216780713
spotify:track:3mPJHVpCvzykoxmWnYdnFq,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-06-07T15:22:21Z,0,I. AM. SO. CONFUSED. 😂,af63fbf800894392bb06a31216780713
spotify:track:3Q7Fhds0twd9SAHrcGTwYL,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-06-07T15:22:21Z,0,hey … WHAT,af63fbf800894392bb06a31216780713
spotify:track:3TGRqZ0a2l1LRblBkJoaDx,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-06-07T15:22:21Z,0,meh 🫤 ,af63fbf800894392bb06a31216780713
spotify:track:42tFTth2jcF7iSo0RBjfJF,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-06-07T15:22:21Z,0,this song is great ,af63fbf800894392bb06a31216780713
spotify:track:4a36plr4LAg42ECHPiGQbj,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-06-07T15:22:21Z,2,song cut a little close to home 🥴 video was good ,af63fbf800894392bb06a31216780713
spotify:track:4cOdK2wGLETKBW3PvgPWqT,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-06-07T15:22:21Z,1,i have never watched this all the way through 😂 never noticed he has backup dancers hahahaha,af63fbf800894392bb06a31216780713
spotify:track:4RVwu0g32PAqgUiJoXsdF8,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-06-07T15:22:21Z,3,it’s so annoying how she’s impossibly cool lol so charismatic and effortless and she’s 20 years old. unreal. ,af63fbf800894392bb06a31216780713
spotify:track:4TCL0qqKyqsMZml0G3M9IM,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-06-07T15:22:21Z,3,"the star power is unmatched. ugh amazing. thank you - i haven’t watched this one in so long! 
- smoking cigarettes for sunnies 
- diet coke rollers 
- crime scene tape outfit
- headdress made of phone 
- phone made of hair
- product placement for beats, virgin mobile, miracle whip, honey buns, coors light
- THE PUSSYWAGON
what is not to like here???",af63fbf800894392bb06a31216780713
spotify:track:5eSllZgRWCIJsDTAqFRwQw,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-06-07T15:22:21Z,1,equally entertaining and strange 😂,af63fbf800894392bb06a31216780713
spotify:track:5gW5dSy3vXJxgzma4rQuzH,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-06-07T15:22:21Z,3,"I LOVE JANELLE. and this song goes so hard it’s insane. this one is at least 30% prince - incredible. impossibly, effortlessly cool. what a star. ",af63fbf800894392bb06a31216780713
spotify:track:5mCprFWOqe0jB96v9RhLBo,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-06-07T15:22:21Z,0,interesting lol i love the moment of defense by way of removing pants 😂,af63fbf800894392bb06a31216780713
spotify:track:67awxiNHNyjMXhVgsHuIrs,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-06-07T15:22:21Z,0,whomever just made me watch this … 😠,af63fbf800894392bb06a31216780713
spotify:track:6g0Orsxv6glTJCt4cHsRsQ,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-06-07T15:22:21Z,3,"A R T 
i’m trying to spare everyone another full paragraph of my pure adoration of beyoncé but please just know i love her and when she opened the formation tour with this the place went absolutely bonkers crazy. both times. i saw this tour on two different stops within a week. 😭 i love her so much. ",af63fbf800894392bb06a31216780713
spotify:track:6Ju28M6P8Y8sLjBgWjyUUD,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-06-07T15:22:21Z,1,"v interesting, and i do love her voice. had no idea she’s putting out all these videos at this level!",af63fbf800894392bb06a31216780713
spotify:track:6naxalmIoLFWR0siv8dnQQ,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-06-07T15:22:21Z,3,"camp 👑 

the red look? ICONIC. 
the vocal fry? on level 739488. 
the choreo? i still know every 8 count.

but i thought the old lady dropped it into the ocean in the end?
well, baby. i went down and got it for you. 
awwww. you shouldn’t have. 
💥
OOPS I",af63fbf800894392bb06a31216780713
spotify:track:6t1FIJlZWTQfIZhsGjaulM,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-06-07T15:22:21Z,1,SO appropriate for this round 👏,af63fbf800894392bb06a31216780713
spotify:track:7bu0znpSbTks0O6I98ij0W,1ecb480139f24cc98c2ce6a2c2af9e4e,2022-06-07T15:22:21Z,1,"such an extremely unique aesthetic is so, so cool. i’d actually never seen this video before??",af63fbf800894392bb06a31216780713
spotify:track:08kB9HSfrcIi83rymwgjMz,aae433407a3f4ce8a6fb77f6cee32f99,2022-06-07T15:36:05Z,4,It’s not just Walken. The way the camera moves to match him. So joyous ,af63fbf800894392bb06a31216780713
spotify:track:0EHcj6kt1l6i3fdd1hc0XQ,aae433407a3f4ce8a6fb77f6cee32f99,2022-06-07T15:36:05Z,1,,af63fbf800894392bb06a31216780713
spotify:track:0Puj4YlTm6xNzDDADXHMI9,aae433407a3f4ce8a6fb77f6cee32f99,2022-06-07T15:36:05Z,3,,af63fbf800894392bb06a31216780713
spotify:track:0WhuSaTm81yvThgBe2Qgn7,aae433407a3f4ce8a6fb77f6cee32f99,2022-06-07T15:36:05Z,0,"I wasn’t familiar with this song and I liked it, but I was waiting for this video to hit some sort of second gear. ",af63fbf800894392bb06a31216780713
spotify:track:0wZuFLzQhVAJU9JSmdixTE,aae433407a3f4ce8a6fb77f6cee32f99,2022-06-07T15:36:05Z,1,A classic ,af63fbf800894392bb06a31216780713
spotify:track:0yyGPysKQydf4hWluXRD6O,aae433407a3f4ce8a6fb77f6cee32f99,2022-06-07T15:36:05Z,1,Love Big Freedia. ,af63fbf800894392bb06a31216780713
spotify:track:1E5NBV9A2q5muqAF2dzBW6,aae433407a3f4ce8a6fb77f6cee32f99,2022-06-07T15:36:05Z,1,I felt this was a little manipulative.,af63fbf800894392bb06a31216780713
spotify:track:1fdlTXD7obDyqOpx96BEL9,aae433407a3f4ce8a6fb77f6cee32f99,2022-06-07T15:36:05Z,1,,af63fbf800894392bb06a31216780713
spotify:track:1jzIJcHCXneHw7ojC6LXiF,aae433407a3f4ce8a6fb77f6cee32f99,2022-06-07T15:36:05Z,0,Good track but there’s not a lot going on with the video. ,af63fbf800894392bb06a31216780713
spotify:track:1P17dC1amhFzptugyAO7Il,aae433407a3f4ce8a6fb77f6cee32f99,2022-06-07T15:36:05Z,1,I think this is one of TS’s weakest singles. The video is great. ,af63fbf800894392bb06a31216780713
spotify:track:2dxjKgT0li4qBI3QwuN9Ih,aae433407a3f4ce8a6fb77f6cee32f99,2022-06-07T15:36:05Z,1,"Really do miss the old
Kanye. ",af63fbf800894392bb06a31216780713
spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,aae433407a3f4ce8a6fb77f6cee32f99,2022-06-07T15:36:05Z,3,,af63fbf800894392bb06a31216780713
spotify:track:38Ngied9rBORlAbLYNCl4k,aae433407a3f4ce8a6fb77f6cee32f99,2022-06-07T15:36:05Z,3,,af63fbf800894392bb06a31216780713
spotify:track:3mPJHVpCvzykoxmWnYdnFq,aae433407a3f4ce8a6fb77f6cee32f99,2022-06-07T15:36:05Z,2,,af63fbf800894392bb06a31216780713
spotify:track:3Q7Fhds0twd9SAHrcGTwYL,aae433407a3f4ce8a6fb77f6cee32f99,2022-06-07T15:36:05Z,1,There’s a lot going on here ,af63fbf800894392bb06a31216780713
spotify:track:42tFTth2jcF7iSo0RBjfJF,aae433407a3f4ce8a6fb77f6cee32f99,2022-06-07T15:36:05Z,1,,af63fbf800894392bb06a31216780713
spotify:track:4a36plr4LAg42ECHPiGQbj,aae433407a3f4ce8a6fb77f6cee32f99,2022-06-07T15:36:05Z,2,,af63fbf800894392bb06a31216780713
spotify:track:4cOdK2wGLETKBW3PvgPWqT,aae433407a3f4ce8a6fb77f6cee32f99,2022-06-07T15:36:05Z,0,This round is too packed to be handing out points as a bit. ,af63fbf800894392bb06a31216780713
spotify:track:4RVwu0g32PAqgUiJoXsdF8,aae433407a3f4ce8a6fb77f6cee32f99,2022-06-07T15:36:05Z,1,"I’d give this more points, but it’s basically one indelible image. ",af63fbf800894392bb06a31216780713
spotify:track:4TCL0qqKyqsMZml0G3M9IM,aae433407a3f4ce8a6fb77f6cee32f99,2022-06-07T15:36:05Z,3,,af63fbf800894392bb06a31216780713
spotify:track:5gW5dSy3vXJxgzma4rQuzH,aae433407a3f4ce8a6fb77f6cee32f99,2022-06-07T15:36:05Z,2,,af63fbf800894392bb06a31216780713
spotify:track:5R9a4t5t5O0IsznsrKPVro,aae433407a3f4ce8a6fb77f6cee32f99,2022-06-07T15:36:05Z,1,,af63fbf800894392bb06a31216780713
spotify:track:67awxiNHNyjMXhVgsHuIrs,aae433407a3f4ce8a6fb77f6cee32f99,2022-06-07T15:36:05Z,1,Lol I forgot how wild this is,af63fbf800894392bb06a31216780713
spotify:track:6g0Orsxv6glTJCt4cHsRsQ,aae433407a3f4ce8a6fb77f6cee32f99,2022-06-07T15:36:05Z,4,,af63fbf800894392bb06a31216780713
spotify:track:7bu0znpSbTks0O6I98ij0W,aae433407a3f4ce8a6fb77f6cee32f99,2022-06-07T15:36:05Z,2,,af63fbf800894392bb06a31216780713
spotify:track:0EHcj6kt1l6i3fdd1hc0XQ,95367467c3c244779c24ee4e208d4951,2022-06-08T02:42:00Z,1,"Obviously extremely well done, but the fact that it's a salt commercial made me so mad when it first dropped that I cannot in good conscience award more points. Also blowing up those guitars makes me sad!",af63fbf800894392bb06a31216780713
spotify:track:0fgSfUAnuJzzB8l8MdgRZg,95367467c3c244779c24ee4e208d4951,2022-06-08T02:42:00Z,1,"Can't believe I hadn't seen the video before, but this was super unnerving",af63fbf800894392bb06a31216780713
spotify:track:0GegHVxeozw3rdjte45Bfx,95367467c3c244779c24ee4e208d4951,2022-06-08T02:42:00Z,2,,af63fbf800894392bb06a31216780713
spotify:track:0Puj4YlTm6xNzDDADXHMI9,95367467c3c244779c24ee4e208d4951,2022-06-08T02:42:00Z,3,Classic,af63fbf800894392bb06a31216780713
spotify:track:0WhuSaTm81yvThgBe2Qgn7,95367467c3c244779c24ee4e208d4951,2022-06-08T02:42:00Z,0,I did not care for the closeups of their mouths,af63fbf800894392bb06a31216780713
spotify:track:0wZuFLzQhVAJU9JSmdixTE,95367467c3c244779c24ee4e208d4951,2022-06-08T02:42:00Z,1,This is adorable and I love it,af63fbf800894392bb06a31216780713
spotify:track:0yyGPysKQydf4hWluXRD6O,95367467c3c244779c24ee4e208d4951,2022-06-08T02:42:00Z,1,+1 for the unicorns but I think this is overproduced more than fun,af63fbf800894392bb06a31216780713
spotify:track:1E5NBV9A2q5muqAF2dzBW6,95367467c3c244779c24ee4e208d4951,2022-06-08T02:42:00Z,2,I WAS NOT PREPARED FOR THIS OH MY GOD MY HEART,af63fbf800894392bb06a31216780713
spotify:track:1jzIJcHCXneHw7ojC6LXiF,95367467c3c244779c24ee4e208d4951,2022-06-08T02:42:00Z,1,I like the goofiness,af63fbf800894392bb06a31216780713
spotify:track:1P17dC1amhFzptugyAO7Il,95367467c3c244779c24ee4e208d4951,2022-06-08T02:42:00Z,0,I would prefer to never hear or think about this song or music video or really this whole album ever again. Would actually give it minus points.,af63fbf800894392bb06a31216780713
spotify:track:1SqyIN1eov3llhQWxtOect,95367467c3c244779c24ee4e208d4951,2022-06-08T02:42:00Z,1,,af63fbf800894392bb06a31216780713
spotify:track:2dxjKgT0li4qBI3QwuN9Ih,95367467c3c244779c24ee4e208d4951,2022-06-08T02:42:00Z,1,"Pamela Anderson was 39 in this video! That makes me feel old!
Kanyevel is a good bit though",af63fbf800894392bb06a31216780713
spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,95367467c3c244779c24ee4e208d4951,2022-06-08T02:42:00Z,2,I love this vid but it could use more Big Boi,af63fbf800894392bb06a31216780713
spotify:track:3mPJHVpCvzykoxmWnYdnFq,95367467c3c244779c24ee4e208d4951,2022-06-08T02:42:00Z,3,This music video was one of 3 obscure seeming references that formed an instant and uncanny bond between me and a coworker at my last job,af63fbf800894392bb06a31216780713
spotify:track:3Q7Fhds0twd9SAHrcGTwYL,95367467c3c244779c24ee4e208d4951,2022-06-08T02:42:00Z,1,"Nice concept, if a bit overdone",af63fbf800894392bb06a31216780713
spotify:track:3TGRqZ0a2l1LRblBkJoaDx,95367467c3c244779c24ee4e208d4951,2022-06-08T02:42:00Z,0,This feels like pandering to music chat and I will not tolerate it.,af63fbf800894392bb06a31216780713
spotify:track:4a36plr4LAg42ECHPiGQbj,95367467c3c244779c24ee4e208d4951,2022-06-08T02:42:00Z,2,O_O,af63fbf800894392bb06a31216780713
spotify:track:4cOdK2wGLETKBW3PvgPWqT,95367467c3c244779c24ee4e208d4951,2022-06-08T02:42:00Z,3,I forgot the moves on the bartender!,af63fbf800894392bb06a31216780713
spotify:track:4TCL0qqKyqsMZml0G3M9IM,95367467c3c244779c24ee4e208d4951,2022-06-08T02:42:00Z,1,I must have only ever seen clips of this before because I didn't realize until now that that's the truck from Kill Bill,af63fbf800894392bb06a31216780713
spotify:track:5eSllZgRWCIJsDTAqFRwQw,95367467c3c244779c24ee4e208d4951,2022-06-08T02:42:00Z,2,"Milk deserved better, smh my head",af63fbf800894392bb06a31216780713
spotify:track:5gW5dSy3vXJxgzma4rQuzH,95367467c3c244779c24ee4e208d4951,2022-06-08T02:42:00Z,1,"Iconic. Not quite as iconic as the Pynk video, but still",af63fbf800894392bb06a31216780713
spotify:track:5mCprFWOqe0jB96v9RhLBo,95367467c3c244779c24ee4e208d4951,2022-06-08T02:42:00Z,1,This did not go where I thought it was going,af63fbf800894392bb06a31216780713
spotify:track:5R9a4t5t5O0IsznsrKPVro,95367467c3c244779c24ee4e208d4951,2022-06-08T02:42:00Z,1,,af63fbf800894392bb06a31216780713
spotify:track:67awxiNHNyjMXhVgsHuIrs,95367467c3c244779c24ee4e208d4951,2022-06-08T02:42:00Z,2,,af63fbf800894392bb06a31216780713
spotify:track:6g0Orsxv6glTJCt4cHsRsQ,95367467c3c244779c24ee4e208d4951,2022-06-08T02:42:00Z,2,"Better than Single Ladies, IMO",af63fbf800894392bb06a31216780713
spotify:track:6Ju28M6P8Y8sLjBgWjyUUD,95367467c3c244779c24ee4e208d4951,2022-06-08T02:42:00Z,1,"Didn't realize until watching that the Hunger we all feel is for Christ, apparently?",af63fbf800894392bb06a31216780713
spotify:track:6naxalmIoLFWR0siv8dnQQ,95367467c3c244779c24ee4e208d4951,2022-06-08T02:42:00Z,0,Why is the astronaut moonwalking on Mars? It's not Marswalking! This internal consistency of this video is highly suspect.,af63fbf800894392bb06a31216780713
spotify:track:6t1FIJlZWTQfIZhsGjaulM,95367467c3c244779c24ee4e208d4951,2022-06-08T02:42:00Z,1,"This may have been an obligatory submission but to be honest I like the song a lot more than the music video, which is appropriate, I suppose, so 1 point for that",af63fbf800894392bb06a31216780713
spotify:track:7bu0znpSbTks0O6I98ij0W,95367467c3c244779c24ee4e208d4951,2022-06-08T02:42:00Z,3,,af63fbf800894392bb06a31216780713
spotify:track:08kB9HSfrcIi83rymwgjMz,785c8c32eeeb4d73ac591923d6be0ab3,2022-06-08T06:37:21Z,0,"2/5 vibes 
technical: flying was cool and dancing cool but limited scope
je ne sais quoi: christopher walken cameo excellent",af63fbf800894392bb06a31216780713
spotify:track:0EHcj6kt1l6i3fdd1hc0XQ,785c8c32eeeb4d73ac591923d6be0ab3,2022-06-08T06:37:21Z,2,"4/5 vibes OK Go to the polls and take my votes 
technical: the slow motion and precise movements and visuals were amazing
je ne sais quoi:  exploring and distorting perception of time cool",af63fbf800894392bb06a31216780713
spotify:track:0fgSfUAnuJzzB8l8MdgRZg,785c8c32eeeb4d73ac591923d6be0ab3,2022-06-08T06:37:21Z,1,"3/5 vibes 
technical: the dancing was really cool the visuals great
je ne sais quoi:  the dancers and green monster thing cool, the symmetry of starting and ending on the walking on the motel balcony great",af63fbf800894392bb06a31216780713
spotify:track:0Puj4YlTm6xNzDDADXHMI9,785c8c32eeeb4d73ac591923d6be0ab3,2022-06-08T06:37:21Z,2,"4/5 vibes 
technical: the car chase and framing of the shots is amazing
je ne sais quoi:  the 1970's style cop vibes and the beastie boys playing cops is the only good version of the cops the mustaches and the guy in the hotel bellhop send me",af63fbf800894392bb06a31216780713
spotify:track:0WhuSaTm81yvThgBe2Qgn7,785c8c32eeeb4d73ac591923d6be0ab3,2022-06-08T06:37:21Z,0,"2/5 vibes 
technical: the camera shots were cool from the angles, not a lot else other than like standing on the checkout area and going up and down on the carts 
je ne sais quoi:  the setting in grocery store was cool, as a former produce clerk I don't relish being in one as much but this was fun and vibrant and i think fit with the aesthetic of the song",af63fbf800894392bb06a31216780713
spotify:track:0wZuFLzQhVAJU9JSmdixTE,785c8c32eeeb4d73ac591923d6be0ab3,2022-06-08T06:37:21Z,2,"4/5 vibes getting points for flying dog and guitar shooting bullets. the music video elevate the song and pushes boundaries on goofyness. 
technical: i liked the stunts which seemed practical and prefer this over CGI, the visuals of the outfit being all blacked and paging heroes cool
je ne sais quoi:  the flying dog is a hero, the villians are cartoonish like the beagle boys, and the one guy falling out of the sky and getting kicked funny",af63fbf800894392bb06a31216780713
spotify:track:0yyGPysKQydf4hWluXRD6O,785c8c32eeeb4d73ac591923d6be0ab3,2022-06-08T06:37:21Z,1,"3/5 vibes 
technical: the flying on clouds and colors were really cool
je ne sais quoi:  the dancing on the rainbow bridge thing was cool and i liked the interaction with the kids on the TV and ppl in public seeing them",af63fbf800894392bb06a31216780713
spotify:track:1E5NBV9A2q5muqAF2dzBW6,785c8c32eeeb4d73ac591923d6be0ab3,2022-06-08T06:37:21Z,1,"3.5/5 vibes 
technical: the story was good and seemed to show the behind the scenes of the band and concern for the dog 
je ne sais quoi:  i liked the decision to have the younger kids play the instruments and act as the band",af63fbf800894392bb06a31216780713
spotify:track:1fdlTXD7obDyqOpx96BEL9,785c8c32eeeb4d73ac591923d6be0ab3,2022-06-08T06:37:21Z,1,"3.5/5 vibes 
technical: the costume changes and alien invasion cool, i wish they would have had a little more action and dancing
je ne sais quoi:  this seemed to be like a climate change parable but there could have been more action",af63fbf800894392bb06a31216780713
spotify:track:1jzIJcHCXneHw7ojC6LXiF,785c8c32eeeb4d73ac591923d6be0ab3,2022-06-08T06:37:21Z,0,"2/5 vibes 
technical: the impact of the words popping up fell off and it wasn't visually dazzling
je ne sais quoi:  this was kind of like a pop up video thing it had the sony playstation controller ",af63fbf800894392bb06a31216780713
spotify:track:1P17dC1amhFzptugyAO7Il,785c8c32eeeb4d73ac591923d6be0ab3,2022-06-08T06:37:21Z,2,"4/5 vibes 
technical: the costume changes and effects cool, very quick vignettes and corresponds well to the music
je ne sais quoi:  the zombie motif at the start cool, bank robber and biker gang disorienting and cool, seeing her old character from music video showed a rejection of the past. the multiple versions of taylor interacting at the end also cool. very transformative video. i liked the creativity and storytelling",af63fbf800894392bb06a31216780713
